Noise,Binning,Bins,Feature Selection,Features Used,Classifier,accuracy mean,precision mean,recall mean,f1 mean,roc_auc mean,accuracy std,precision std,recall std,f1 std,roc_auc std
0.0,none,none,frfs,10,random_forest,0.6397212543554007,0.6382387057387058,0.5663157894736843,0.5963492325077691,0.713266590389016,0.06876397815365907,0.11792662571935401,0.05284168588636268,0.06160341895105887,0.040167100066146266
0.0,none,none,frfs,10,xgboost,0.6586527293844366,0.656031746031746,0.5868421052631578,0.6174198489987963,0.7097118785105054,0.06687414851745421,0.10325942789025963,0.04458177459499321,0.06292830172355184,0.06679175913885946
0.0,none,none,frfs,10,svm,0.6685249709639953,0.6504006211180124,0.6594736842105263,0.649828458515189,0.715076971083836,0.09414241116865767,0.10991609449036978,0.11593292549270204,0.0948577175471818,0.08394859374275741
0.0,none,none,frfs,10,logistic_regression,0.6972125435540069,0.6836904761904762,0.6599999999999999,0.6694425087108014,0.7227719991678802,0.07289089789839841,0.0840631309036504,0.10052493799000693,0.08137880364100088,0.07605098887652895
0.0,static,2,frfs,10,random_forest,0.5335656213704995,0.4977112010796221,0.6689473684210527,0.5674080439193221,0.5684116912835447,0.028388244999401503,0.030235446189336976,0.1337763876162625,0.0658268748223418,0.06528558345990548
0.0,static,2,frfs,10,xgboost,0.5385598141695703,0.5027593052109182,0.6900000000000001,0.5782765208647562,0.6043072602454753,0.02322372185990673,0.02429769782179359,0.12946191645281,0.055974420911721716,0.025815263760568977
0.0,static,2,frfs,10,svm,0.6105691056910569,0.5930555555555556,0.5452631578947369,0.5653998632946001,0.6187081339712919,0.030973673961966645,0.03854010257086559,0.06487255778418642,0.029663118771763412,0.02318181355266816
0.0,static,2,frfs,10,logistic_regression,0.5623693379790942,0.5374048227986846,0.5563157894736841,0.542414964042871,0.6229165799875181,0.06817540120180815,0.08088604983230055,0.07959384433108922,0.057594296474954815,0.030198407237406407
0.0,static,4,frfs,10,random_forest,0.6637630662020906,0.6611491965207135,0.6178947368421053,0.6342536817445018,0.7075956937799044,0.09396994995293471,0.11805231988934141,0.06395873843038691,0.07756205021647378,0.07047101882132684
0.0,static,4,frfs,10,xgboost,0.6202090592334495,0.6037427971638498,0.628421052631579,0.6066363124450254,0.669055023923445,0.06600440153699007,0.09131581044579669,0.08817556774936264,0.04479935001878093,0.08261259956771123
0.0,static,4,frfs,10,svm,0.6397212543554007,0.6170899470899471,0.6505263157894737,0.6272737596547714,0.6760479509049303,0.07276934873662937,0.10335278332976557,0.10873230744098297,0.06774596591756783,0.11609658640474965
0.0,static,4,frfs,10,logistic_regression,0.6354239256678281,0.609144072301967,0.6394736842105264,0.6230794520910055,0.6936566465571042,0.0917210573992179,0.10635077472314655,0.06098226434871823,0.08382594960332877,0.09092834141556753
0.0,static,10,frfs,10,random_forest,0.7020905923344949,0.6977443609022556,0.6599999999999999,0.6746714902555725,0.7367770959018098,0.04894268151949465,0.09039249386546246,0.05639197994096368,0.04239843354649253,0.06076209091275047
0.0,static,10,frfs,10,xgboost,0.6779326364692217,0.6633572567783095,0.6384210526315789,0.6481765389082461,0.7201508217183273,0.03985576385786239,0.060565650088483976,0.06825891720788832,0.04755430288761145,0.06010711563680686
0.0,static,10,frfs,10,svm,0.6637630662020906,0.6481904761904762,0.6594736842105263,0.6480884475002122,0.7266840024963594,0.0897996830665631,0.10848662623827124,0.09636035782185945,0.07671599746575317,0.0539050897402069
0.0,static,10,frfs,10,logistic_regression,0.6829268292682926,0.6589491114171421,0.7000000000000001,0.6722637408059404,0.7214239650509674,0.07132226303295723,0.09201066168071101,0.1143904718733237,0.06656845213544386,0.06266293437665048
0.0,static,50,frfs,10,random_forest,0.673170731707317,0.6737996781340435,0.6084210526315789,0.634589189515377,0.7440160183066362,0.05513386044582425,0.10032715264114234,0.07785205089305514,0.05422239805939197,0.042147045686425355
0.0,static,50,frfs,10,xgboost,0.629849012775842,0.6103921568627451,0.5868421052631578,0.5969661959777492,0.6855772831287705,0.07109446615349736,0.09027490161922433,0.0689754864320061,0.07402207500305087,0.078234777695195
0.0,static,50,frfs,10,svm,0.6828106852497096,0.6711854811854812,0.6589473684210525,0.6580013337046585,0.7073351362596214,0.10382261874796926,0.13200924493238939,0.14373577251042616,0.11757030642752049,0.08225932576262848
0.0,static,50,frfs,10,logistic_regression,0.6686411149825784,0.6537179487179487,0.6594736842105263,0.6487931957413905,0.7179966715206989,0.08280058515389825,0.12025032787636018,0.12625546805305662,0.09009613773954933,0.07971106682036372
0.0,quantile,2,frfs,10,random_forest,0.6109175377468061,0.598373015873016,0.5263157894736843,0.5579709076613101,0.6583045558560434,0.04574806594943356,0.0633409660436268,0.04923233403649925,0.041447177230002956,0.020272267876129367
0.0,quantile,2,frfs,10,xgboost,0.5819976771196284,0.5584013509710104,0.5263157894736843,0.5400929812996565,0.5997160391096317,0.057823801735702667,0.068486371410732,0.06171599683978196,0.05637281148113914,0.032931736649865706
0.0,quantile,2,frfs,10,svm,0.6921022067363531,0.6628909229595729,0.7000000000000001,0.6778293849924146,0.7149490326607031,0.04831228209363053,0.060782148765121766,0.09661873552992538,0.05839417102791212,0.0775623038660444
0.0,quantile,2,frfs,10,logistic_regression,0.6538908246225319,0.6462340799297321,0.5973684210526315,0.6128708868946559,0.72190971499896,0.0263316702642384,0.05907290934027124,0.11464747847785244,0.04923093501575637,0.061841706097502426
0.0,quantile,4,frfs,10,random_forest,0.6635307781649246,0.6506925299764175,0.618421052631579,0.6291711863464557,0.7715409819013939,0.022259842757874515,0.03885728912638883,0.09407664700904986,0.03684123282312383,0.05010360458210836
0.0,quantile,4,frfs,10,xgboost,0.6829268292682926,0.6668549949624119,0.6594736842105263,0.6594117647058824,0.7840784272935302,0.022265144614031143,0.0513293948467482,0.061197649910520534,0.00998845931525489,0.02854246992333838
0.0,quantile,4,frfs,10,svm,0.7162601626016261,0.7087878787878787,0.6684210526315789,0.6845378151260504,0.7595537757437071,0.07407493964097116,0.10079117689897031,0.11909166841036592,0.09622254424516286,0.04720904387431479
0.0,quantile,4,frfs,10,logistic_regression,0.7067363530778166,0.6966252587991718,0.6684210526315789,0.6780332098806624,0.7597826086956522,0.07167483491558596,0.1033347105443529,0.11372258124385212,0.0908245166337466,0.049126972585249895
0.0,quantile,8,frfs,10,random_forest,0.7114982578397213,0.7232836822620105,0.6389473684210526,0.6732306649989577,0.7450442063657167,0.038571794033411204,0.08567378991024896,0.07420865992427184,0.039367686088525866,0.07097726745886726
0.0,quantile,8,frfs,10,xgboost,0.6682926829268292,0.6457498605849663,0.6594736842105263,0.6505458413032226,0.6990389016018306,0.08563544306131668,0.10143664761119829,0.07902627635521388,0.0833213841522324,0.10999847855871231
0.0,quantile,8,frfs,10,svm,0.7017421602787457,0.7161172161172161,0.6068421052631578,0.6517105263157894,0.7407312252964426,0.06407635084979021,0.10039719199351264,0.1138230146778766,0.0902822405791356,0.09137043204745107
0.0,quantile,8,frfs,10,logistic_regression,0.6874564459930312,0.6831701631701632,0.6378947368421053,0.653138450502152,0.7393987934262534,0.05190448772202923,0.09515321684794634,0.10948127504047225,0.06919366190368718,0.07453584672045915
0.0,quantile,16,frfs,10,random_forest,0.6636469221835075,0.6633189308111909,0.5968421052631578,0.6245631864213379,0.7123569794050344,0.060399635746688954,0.11020563406154892,0.05307053791379767,0.056277078776149514,0.06256154955718
0.0,quantile,16,frfs,10,xgboost,0.6393728222996515,0.6209632034632036,0.6068421052631578,0.6083328299607369,0.6745985021843145,0.04541884575340554,0.06981276176309413,0.10092371162351807,0.059166221793581907,0.08468552290008079
0.0,quantile,16,frfs,10,svm,0.7162601626016261,0.7324789245841876,0.638421052631579,0.674290933299588,0.7305044726440608,0.055870886686392895,0.10825037478920027,0.1198105614589929,0.07601281299243522,0.08472103485743906
0.0,quantile,16,frfs,10,logistic_regression,0.692218350754936,0.6826839826839827,0.6478947368421053,0.6584521169887023,0.7292448512585812,0.07018189126299172,0.10632091035850216,0.13488478719697977,0.09898220946413042,0.07916993346066517
0.0,kmeans,2,frfs,10,random_forest,0.6830429732868757,0.6663898819820859,0.681578947368421,0.661562572364286,0.7470418140212189,0.04910159233155738,0.07444188286745272,0.16763798219613668,0.06667821610217416,0.04675440230406614
0.0,kmeans,2,frfs,10,xgboost,0.6925667828106852,0.6735319776009432,0.7110526315789474,0.6794294294294294,0.7266808820470148,0.02781885645077289,0.07216788744411012,0.14162198524099678,0.03940007604203633,0.031789060310863586
0.0,kmeans,2,frfs,10,svm,0.7074332171893147,0.6848884381338742,0.7431578947368421,0.705,0.7290347410027044,0.06956580736821831,0.10458661561623002,0.09382972141330599,0.05024630690931117,0.054727176516526144
0.0,kmeans,2,frfs,10,logistic_regression,0.7023228803716608,0.6908532643826761,0.6915789473684211,0.6824774056353003,0.7300426461410444,0.05753468018462648,0.08361799426757956,0.12497091074268427,0.05451416943881459,0.04649717255762038
0.0,kmeans,4,frfs,10,random_forest,0.6491289198606272,0.6385916714864084,0.6294736842105263,0.6266846648341259,0.6972685666736009,0.07724384962086925,0.1228628749721317,0.09675124456098598,0.06817401246544583,0.10326174786070971
0.0,kmeans,4,frfs,10,xgboost,0.6393728222996515,0.616007326007326,0.6505263157894736,0.6270494864612511,0.686525899729561,0.11580671112208069,0.13176402585725044,0.1462291489030818,0.11186511811284368,0.09391960890625481
0.0,kmeans,4,frfs,10,svm,0.6919860627177701,0.6819115411442778,0.6578947368421053,0.6634817701678167,0.7209122113584356,0.07729753104452186,0.11340551590797629,0.12586267414282232,0.09222254454185981,0.09785727016713987
0.0,kmeans,4,frfs,10,logistic_regression,0.6823461091753775,0.6560697032436164,0.6789473684210526,0.662931103670485,0.7015352610775951,0.057595314093700216,0.07148840815594067,0.11790824640642028,0.07479261764269034,0.1001843140777918
0.0,kmeans,8,frfs,10,random_forest,0.7017421602787457,0.7194444444444444,0.6478947368421052,0.6669003866100056,0.7359652589972955,0.07866303280383383,0.16678236724753417,0.14196386727681226,0.08664166041462995,0.03801394687890928
0.0,kmeans,8,frfs,10,xgboost,0.6487804878048781,0.6255497439250298,0.6289473684210527,0.6235730038040692,0.6839962554607862,0.05703694281531322,0.06882728682295942,0.09597148699373931,0.06714420855848793,0.039301221841546795
0.0,kmeans,8,frfs,10,svm,0.7066202090592335,0.6979339501078632,0.6789473684210526,0.6778201449713077,0.752635219471604,0.047461923149397886,0.08416343367862865,0.14903893410151706,0.07704335523424351,0.05903068871957667
0.0,kmeans,8,frfs,10,logistic_regression,0.6873403019744484,0.6689533011272142,0.6789473684210526,0.6642224681926828,0.7529446640316205,0.05244291500622785,0.08147886016205315,0.14903893410151706,0.07880508247765783,0.06416860685581159
0.0,kmeans,16,frfs,10,random_forest,0.6587688734030197,0.6618644437179906,0.5968421052631578,0.6193626121462493,0.7178255668816309,0.0789743030524862,0.1474973146489034,0.11125075865781348,0.08980020177803613,0.05447368777560771
0.0,kmeans,16,frfs,10,xgboost,0.629849012775842,0.6002886002886003,0.6278947368421053,0.6132672447306594,0.6832275847722072,0.07747728868029552,0.09003883836629457,0.07343944308444895,0.0796530386949905,0.06939946456281779
0.0,kmeans,16,frfs,10,svm,0.6829268292682926,0.6681060606060606,0.6494736842105262,0.6561904761904762,0.709274495527356,0.06562394000704598,0.0841959485926271,0.08515913082181423,0.07050192580313049,0.06395076209269114
0.0,kmeans,16,frfs,10,logistic_regression,0.6829268292682926,0.663483436853002,0.6694736842105262,0.6625546282040894,0.7111951320990222,0.05878912625642559,0.08483964224794299,0.08960130217692462,0.06482628976097642,0.06611413645262636
0.0,none,none,frfs,20,random_forest,0.7452961672473867,0.7615376676986585,0.7021052631578948,0.7195226557068662,0.8653812148949449,0.04562183767510611,0.11353386478600908,0.09299197236970379,0.03614286019448369,0.052743974594720335
0.0,none,none,frfs,20,xgboost,0.7454123112659697,0.7573907595074643,0.6915789473684211,0.7174819401444787,0.7991033908882879,0.07029064407289551,0.10939265466684839,0.08308041027003366,0.07183424630104143,0.06313791475221932
0.0,none,none,frfs,20,svm,0.7551684088269454,0.7711779448621554,0.6915789473684211,0.7262573099415206,0.7756370917412108,0.06698902666567494,0.10762101273459665,0.056145833065661406,0.06627707544950358,0.07958767783225826
0.0,none,none,frfs,20,logistic_regression,0.7358885017421603,0.7311779448621554,0.7021052631578948,0.7128947628947628,0.7892687747035573,0.05986967869597335,0.08935770302809926,0.0699821900572407,0.06015375996279084,0.07470734712973319
0.0,static,2,frfs,20,random_forest,0.61068524970964,0.5762159975101152,0.6484210526315789,0.606467936722218,0.6435526315789473,0.03789971708371216,0.047846983224884815,0.09520352888080012,0.044823568177276354,0.0953577045607619
0.0,static,2,frfs,20,xgboost,0.629732868757259,0.5859332696289218,0.711578947368421,0.641768851303735,0.6681677761597669,0.028533987724701337,0.030257898042096453,0.04425436423069034,0.02336042735666023,0.04573585212134834
0.0,static,2,frfs,20,svm,0.5622531939605111,0.5261818181818182,0.6494736842105263,0.5804195262731848,0.6172160391096317,0.034790901509035854,0.03754006124591579,0.04297619001944283,0.02973866089601163,0.0547537277182422
0.0,static,2,frfs,20,logistic_regression,0.5867595818815332,0.5595555555555556,0.5663157894736842,0.5609361588308956,0.6341829623465779,0.03985576385786239,0.05109661630216688,0.05154805734522382,0.03343662189184911,0.053091151397410684
0.0,static,4,frfs,20,random_forest,0.7401858304297327,0.7653161035581281,0.6710526315789475,0.7056934566145092,0.8358321198252547,0.033043942840469,0.1071326691164923,0.08838345065129823,0.031116607065077247,0.04870857091392542
0.0,static,4,frfs,20,xgboost,0.7304297328687572,0.7435364145658263,0.6815789473684211,0.7038876612064027,0.8236405242354898,0.05470247648929892,0.1068538638830701,0.058667096867389336,0.030223816508157773,0.07589151261721237
0.0,static,4,frfs,20,svm,0.6826945412311265,0.6625974025974026,0.6815789473684211,0.6651477624951984,0.7387112544206366,0.07362399477830728,0.09787516435276244,0.11938206549698686,0.07802618448234573,0.09718147809261447
0.0,static,4,frfs,20,logistic_regression,0.6876887340301974,0.6603508771929825,0.6915789473684211,0.6738223017292784,0.7569866860827958,0.09019444920536875,0.09842441436545364,0.10105742861421092,0.0924288764298659,0.0950369831072799
0.0,static,10,frfs,20,random_forest,0.7451800232288036,0.7566247513498153,0.6910526315789474,0.7183183183183183,0.8575457665903888,0.07063141670566858,0.11820702176306142,0.05906707769637861,0.06859906674353679,0.04023541336270088
0.0,static,10,frfs,20,xgboost,0.759814169570267,0.7858730158730158,0.7021052631578948,0.734111731430473,0.8193675889328063,0.0706101665979878,0.13036230692097941,0.05926605583267051,0.05710578529740107,0.041575295683597156
0.0,static,10,frfs,20,svm,0.7163763066202091,0.7082987772461458,0.7021052631578947,0.6994678414698119,0.7717131266902435,0.07507320627315575,0.11093073505654412,0.06998219005724068,0.06381090014775243,0.05143965362622235
0.0,static,10,frfs,20,logistic_regression,0.7167247386759582,0.7006060606060606,0.7126315789473684,0.702313419488689,0.7507821926357396,0.06942022331578257,0.09738665093129717,0.07057343280783887,0.06332446905873032,0.059919708686298714
0.0,static,50,frfs,20,random_forest,0.7595818815331009,0.7736111111111111,0.7221052631578948,0.7404922683992451,0.8690217391304348,0.08598678313585878,0.15179608845136888,0.055156538753923075,0.0777413383174519,0.05452034063370513
0.0,static,50,frfs,20,xgboost,0.7451800232288036,0.7445208274697439,0.7115789473684211,0.7243940395416647,0.8110859163719575,0.06859555607932381,0.11096901811908856,0.04270137236923498,0.06287630449167447,0.07049002304356612
0.0,static,50,frfs,20,svm,0.7020905923344949,0.6936720142602496,0.6815789473684211,0.6828876522580436,0.7149173080923653,0.07092515916960988,0.10582141725320912,0.058667096867389336,0.05905773389752323,0.06018433191849737
0.0,static,50,frfs,20,logistic_regression,0.6782810685249709,0.6685826939471441,0.6405263157894737,0.650980014137909,0.7158924485125858,0.073744592582528,0.09969703191514351,0.07263348586360191,0.07129220496140289,0.06955713667049973
0.0,quantile,2,frfs,20,random_forest,0.7116144018583044,0.7319027678547803,0.6189473684210526,0.6672848788638263,0.795879966715207,0.050718511768081634,0.09605506172422568,0.05416835354998145,0.05105984856165104,0.07277825563112963
0.0,quantile,2,frfs,20,xgboost,0.6968641114982579,0.697733918128655,0.6284210526315789,0.6591871570818939,0.7551487414187644,0.05207249428911029,0.07949550480600145,0.05903189428551557,0.05394146347610793,0.08184107718293077
0.0,quantile,2,frfs,20,svm,0.6785133565621371,0.6690073008608478,0.6599999999999999,0.6610922866463222,0.724568337840649,0.09839101992031267,0.1493236786856431,0.05639197994096368,0.09272953199835064,0.10840376332075964
0.0,quantile,2,frfs,20,logistic_regression,0.7022067363530777,0.6898792270531401,0.6799999999999999,0.6825308351379343,0.7502943623881839,0.07839441643398443,0.11499349060800915,0.058566674838700296,0.07590847092120145,0.09911817896638653
0.0,quantile,4,frfs,20,random_forest,0.7260162601626016,0.7456116252168884,0.6605263157894736,0.6941095162147793,0.8406786977324735,0.06623570269652936,0.13243368366769648,0.05243383906624019,0.05628229743159175,0.037890341956568485
0.0,quantile,4,frfs,20,xgboost,0.7116144018583044,0.7260747147589253,0.671578947368421,0.6865738781026718,0.7893051799459123,0.07506197520049825,0.14767404824608965,0.08661053655041774,0.060312345535595134,0.05065724668804132
0.0,quantile,4,frfs,20,svm,0.6875725900116143,0.6706429308565531,0.6694736842105262,0.6661779954462881,0.7519679633867277,0.06084134324249918,0.08302276118471934,0.082330998729522,0.06318234693514364,0.08790929317930807
0.0,quantile,4,frfs,20,logistic_regression,0.702206736353078,0.6724686424686424,0.7315789473684211,0.6983277354009061,0.7679301019346786,0.06959852181222899,0.08858447829574177,0.02728479125437857,0.053798876635323165,0.08556986098409985
0.0,quantile,8,frfs,20,random_forest,0.7502903600464575,0.7679271708683473,0.6915789473684211,0.7218064850075795,0.8574271895152903,0.07541204384626297,0.11245722421597608,0.08308041027003366,0.07353990907271492,0.055800502880076576
0.0,quantile,8,frfs,20,xgboost,0.716144018583043,0.7121811410124104,0.6910526315789474,0.6954164691006797,0.7940617848970252,0.07180692594461499,0.1135565595543899,0.08080275906536964,0.06555315427293515,0.065196614901564
0.0,quantile,8,frfs,20,svm,0.6922183507549362,0.6733488132094944,0.6794736842105263,0.6738898674176461,0.7410037445392137,0.09226233310480272,0.11646415193935394,0.08967469680203773,0.09513316616189953,0.09021533268731136
0.0,quantile,8,frfs,20,logistic_regression,0.7066202090592335,0.6998912968696249,0.6799999999999999,0.6858774858774858,0.7495402537965468,0.099086743193024,0.1344809561899951,0.0878647916212643,0.09756093940693826,0.10343296698192563
0.0,quantile,16,frfs,20,random_forest,0.7259001161440185,0.732953216374269,0.6810526315789474,0.700313616641646,0.8438433534428957,0.06003505554046263,0.11129877964715332,0.05015212315609092,0.04715574637643748,0.05402137561051666
0.0,quantile,16,frfs,20,xgboost,0.7206736353077816,0.7057428776933421,0.7215789473684211,0.7089966030915966,0.8015050967339297,0.08589162320317918,0.12434940114577712,0.06832989879439365,0.07860201399679483,0.06443257184564298
0.0,quantile,16,frfs,20,svm,0.7163763066202091,0.7169888333201027,0.6905263157894737,0.698064218064218,0.7445267318493862,0.09800122585144413,0.14123974575821333,0.0650378112908708,0.08596782516487511,0.09428638186658012
0.0,quantile,16,frfs,20,logistic_regression,0.7163763066202091,0.716620451384215,0.6805263157894738,0.6940361175655293,0.7569398793426254,0.07507320627315577,0.12272111446162005,0.041508935059221784,0.06444440766270776,0.09444927452715124
0.0,kmeans,2,frfs,20,random_forest,0.7067363530778165,0.6914289958407605,0.671578947368421,0.6781543289117101,0.7920579363428335,0.05412236494625902,0.05653176950660854,0.11180959279753794,0.07408076098368384,0.04092002320308157
0.0,kmeans,2,frfs,20,xgboost,0.75458768873403,0.7102992659514398,0.8042105263157895,0.7532864186295837,0.7654197004368629,0.023037832872370267,0.03597096574488553,0.043145055856671985,0.02355863407305022,0.03712681803100299
0.0,kmeans,2,frfs,20,svm,0.6931475029036005,0.6814444444444445,0.6915789473684211,0.6825751725751725,0.7460406698564593,0.12135632791023714,0.15124258986031122,0.08308041027003366,0.10733342003432618,0.07521232527067592
0.0,kmeans,2,frfs,20,logistic_regression,0.721718931475029,0.7300057988107523,0.6810526315789474,0.6985068985068986,0.7603364884543374,0.08331198357065336,0.12824047378836817,0.06245219778606873,0.06779502905469792,0.08884899493224654
0.0,kmeans,4,frfs,20,random_forest,0.7499419279907084,0.7704928989139515,0.7021052631578948,0.7257335635663809,0.864023299355107,0.06477255181035657,0.13284461619150742,0.06998219005724068,0.051295068077171095,0.04404675440228117
0.0,kmeans,4,frfs,20,xgboost,0.71602787456446,0.7373368298368298,0.6605263157894737,0.6858655430408126,0.8152902017890575,0.07381201387334818,0.14718368181175456,0.08955105014301867,0.06687825455829273,0.09040371815969844
0.0,kmeans,4,frfs,20,svm,0.7020905923344947,0.6997549019607843,0.6710526315789475,0.6781825303564435,0.763413771583108,0.068285868014281,0.10296467856003336,0.08989837290809853,0.05949932171228059,0.0601889933594575
0.0,kmeans,4,frfs,20,logistic_regression,0.6826945412311267,0.6738085787621391,0.6599999999999999,0.6620610083767979,0.755711462450593,0.07487304128716636,0.10745463114582961,0.057576878631170905,0.05970076662599931,0.0667234856321887
0.0,kmeans,8,frfs,20,random_forest,0.7504065040650406,0.7567460317460317,0.7131578947368421,0.7265512297523241,0.8701440607447474,0.07113098164215116,0.10649421528250692,0.1055259876619127,0.07234243969711114,0.03426251977278974
