Noise,Binning,Bins,Feature Selection,Features Used,Classifier,accuracy mean,precision mean,recall mean,f1 mean,roc_auc mean,accuracy std,precision std,recall std,f1 std,roc_auc std
0.0,none,none,frfs,5,random_forest,0.9385188635305077,0.9529539763955682,0.9496087636932706,0.9508715584974577,0.9864426329726854,0.010585156398957324,0.021899494816099468,0.025287609455017134,0.008802485946498658,0.012167514866461707
0.0,none,none,frfs,5,xgboost,0.9420431609998448,0.953185089163718,0.9552425665101723,0.9538303679210622,0.9849876173492287,0.014557791001434962,0.02366302205828764,0.024968494503200902,0.011709712460781679,0.01284824637129801
0.0,none,none,frfs,5,svm,0.9525694767893185,0.9524505869353993,0.9748043818466353,0.9628257504153547,0.9913687118403789,0.01587567077581547,0.03657205406050961,0.02306113197364855,0.01189143151179921,0.007079183927511704
0.0,none,none,frfs,5,logistic_regression,0.943797546964757,0.9344583110952973,0.980399061032864,0.9563784152511963,0.9911022985457969,0.017004364427248526,0.030081500346067536,0.023545145724995803,0.012744661082835,0.006602144429437482
0.0,static,2,frfs,5,random_forest,0.9208818506443098,0.911139299297194,0.9691314553990612,0.9390783074388059,0.9227380107518496,0.027876580690223512,0.03133870879432242,0.015501056987328761,0.021165437537780683,0.02168828370263046
0.0,static,2,frfs,5,xgboost,0.9156031672100605,0.9083579257411726,0.9634976525821596,0.9348988011490814,0.9249767446193093,0.02546835689722698,0.03081231330156042,0.01617940705779841,0.019251074292723592,0.0224433783151584
0.0,static,2,frfs,5,svm,0.9208818506443098,0.911139299297194,0.9691314553990612,0.9390783074388059,0.9110602352270384,0.027876580690223512,0.03133870879432242,0.015501056987328761,0.021165437537780683,0.04002139619452478
0.0,static,2,frfs,5,logistic_regression,0.9191119391398852,0.9108395989974938,0.9663145539906104,0.9376271918937308,0.9303194598252738,0.02955363012589184,0.031661282873439486,0.016153843417723846,0.022479251074669998,0.0231793956397175
0.0,static,4,frfs,5,random_forest,0.9279149200434714,0.9278533893418993,0.9606807511737088,0.9437788387086918,0.9634563301427861,0.03851787478938438,0.04148398241478766,0.02100323244361434,0.02958059083173225,0.03338185427565606
0.0,static,4,frfs,5,xgboost,0.9331936034777207,0.9351584633975445,0.9607198748043817,0.9475366160476824,0.9697215268354311,0.0253583442381496,0.02984683534381381,0.02093178227269969,0.019889057680094035,0.027168068626659124
0.0,static,4,frfs,5,svm,0.9367800031051079,0.942763766054384,0.957981220657277,0.9498823766012381,0.9730131976180945,0.022609831518309108,0.024856704506987785,0.03286658597671067,0.018167889307857493,0.02528068820379536
0.0,static,4,frfs,5,logistic_regression,0.9385343890700202,0.9453519385121529,0.957981220657277,0.9513087951589847,0.9699389597706827,0.026961598007985213,0.029994088093817893,0.028122244254551634,0.021392800424803585,0.03129918532268584
0.0,static,10,frfs,5,random_forest,0.9473063188945815,0.9538065021543283,0.9636541471048513,0.9583399976740614,0.9892543785538381,0.0239665631845923,0.032229356784453704,0.023371416962201817,0.018601946612816913,0.010306881235257151
0.0,static,10,frfs,5,xgboost,0.9420121099208197,0.948666613288412,0.9608763693270734,0.9542375579646306,0.9886988056677707,0.025248281837986646,0.03555731965184145,0.026799330041144064,0.019669586349916526,0.011041390122302907
0.0,static,10,frfs,5,svm,0.9526005278683435,0.9625738481928252,0.9635758998435054,0.9623741810058029,0.9891277683326487,0.023651657544415252,0.03837229311547676,0.029207565612423003,0.018524698933687602,0.010595174976559055
0.0,static,10,frfs,5,logistic_regression,0.9543393882937432,0.9598804224491577,0.9691705790297341,0.9639570218872118,0.9899195344331275,0.02265627889617029,0.036782615283579054,0.023167995341432858,0.017484170896360143,0.009427531880567799
0.0,static,50,frfs,5,random_forest,0.94027324949542,0.9482829900839054,0.957981220657277,0.9527165080764615,0.9900495999251323,0.01430811349425748,0.027820637996988012,0.01985230325846562,0.01107902308309881,0.00837222283426468
0.0,static,50,frfs,5,xgboost,0.9473218444340941,0.9559305524011407,0.9608372456964005,0.9580284536215752,0.9821108390220739,0.018525846363905592,0.021845355240182746,0.028642666260656865,0.015172233222375733,0.01580662437387909
0.0,static,50,frfs,5,svm,0.9595714951094549,0.9598076721554982,0.9775821596244132,0.9680869597943278,0.9921579650166287,0.013329988993272814,0.028968666391047365,0.02547381023806885,0.010562986578038419,0.006671387650603242
0.0,static,50,frfs,5,logistic_regression,0.9473063188945815,0.9591500911828323,0.9580594679186231,0.9579992754564822,0.9920297625546561,0.012295894039165646,0.02934908568685622,0.02792705212599567,0.00973990096965537,0.007006246320557519
0.0,quantile,2,frfs,5,random_forest,0.8665424623505666,0.9010315362081439,0.8883411580594679,0.8925814006353715,0.9268655862825532,0.041559081021877824,0.048927221494643694,0.06694692280774778,0.03489013399492014,0.026692708915456106
0.0,quantile,2,frfs,5,xgboost,0.8665579878900793,0.9040730518278819,0.8855242566510173,0.8925168781460574,0.9256661415521552,0.04292583558821901,0.055671358550974985,0.0635042933687596,0.03513891134150726,0.027489335554903287
0.0,quantile,2,frfs,5,svm,0.8647570253066295,0.8720176322916048,0.9217527386541471,0.8952848009299622,0.9175790531301505,0.033474571782282546,0.039423845747045876,0.04346444323332928,0.025981128062347512,0.029466987072209187
0.0,quantile,2,frfs,5,logistic_regression,0.8682968483154789,0.889271716155519,0.9050469483568075,0.8956306151424857,0.9208296181048393,0.04451546085968978,0.04336371111015124,0.06298442813975698,0.03694945661287798,0.030862603739602142
0.0,quantile,4,frfs,5,random_forest,0.9262536873156343,0.943325814313447,0.9412754303599373,0.9416668174145562,0.9650404364169514,0.03993143409786755,0.051353389610331514,0.02661715479510232,0.03060987968105128,0.03269319965117281
0.0,quantile,4,frfs,5,xgboost,0.9262692128551467,0.942723748008056,0.9412754303599374,0.9414996732958064,0.9671467651732965,0.04088929452530321,0.04680224739295593,0.031718022279476586,0.03185116158557287,0.03125595193494554
0.0,quantile,4,frfs,5,svm,0.9209750038813848,0.9375,0.9385367762128325,0.9371349377557913,0.9752038934728093,0.04244372008964037,0.04754831055605125,0.0467695964264641,0.034089260410831296,0.026537902201495888
0.0,quantile,4,frfs,5,logistic_regression,0.9279770222015216,0.9479346776161284,0.9385367762128325,0.9422975447504639,0.9766607829578678,0.036318498061934795,0.041649254684133816,0.0467695964264641,0.0294798278358527,0.023373333817855182
0.0,quantile,8,frfs,5,random_forest,0.9139264089427106,0.9178719502968482,0.9496870109546165,0.9327021412044365,0.9721055662138204,0.0271987003326828,0.03893344681819028,0.03504306897166506,0.021005205543672502,0.023954912849897033
0.0,quantile,8,frfs,5,xgboost,0.9139108834031984,0.9312869412685701,0.9329029733959311,0.9315539483749085,0.9687878996632682,0.024241788888848634,0.03291111215293616,0.02993724778205072,0.019098877810951192,0.020568441600507057
0.0,quantile,8,frfs,5,svm,0.935010091600683,0.9406545071250954,0.9580985915492957,0.9486714589662762,0.9840398333151363,0.018078039142744737,0.0292490420544927,0.0327414770235161,0.014364547763037583,0.012558600619089352
0.0,quantile,8,frfs,5,logistic_regression,0.9420276354603322,0.948903428315193,0.9608763693270734,0.954105199994439,0.9856161516905046,0.009865958145889395,0.02986697815285218,0.031871054243452636,0.007742413773250095,0.011720968282797995
0.0,quantile,16,frfs,5,random_forest,0.9385343890700202,0.9389115047489724,0.9663928012519563,0.9519648047012232,0.9776053391841142,0.03275955059148137,0.042918159695773984,0.023540269506522923,0.02542289519672149,0.011826935023466285
0.0,quantile,16,frfs,5,xgboost,0.9332401800962584,0.9384932986010037,0.9579029733959311,0.9474157393339435,0.9691278051599866,0.03312270246683085,0.040967894431815643,0.03454070453803259,0.026098750027797865,0.018893746672130705
0.0,quantile,16,frfs,5,svm,0.9455674584691819,0.9497112153106195,0.9664319248826292,0.9572425699276156,0.9864930972570999,0.027260334093494744,0.04303441501393705,0.027367182404297963,0.020753016456020925,0.011971427918959783
0.0,quantile,16,frfs,5,logistic_regression,0.9438130725042695,0.9494967184378948,0.9636541471048513,0.955750405933253,0.985902256779263,0.024427908241700852,0.040850566772404825,0.02904794551695573,0.018623094235355582,0.012418232856773244
0.0,kmeans,2,frfs,5,random_forest,0.9068933395435492,0.8944817616050493,0.9691705790297339,0.9293396935464987,0.9353292017392902,0.0258868061678872,0.046022312425577715,0.022930586560964365,0.017191283813769272,0.03789253447413238
0.0,kmeans,2,frfs,5,xgboost,0.9068933395435492,0.8944817616050493,0.9691705790297339,0.9293396935464987,0.9389554597178245,0.0258868061678872,0.046022312425577715,0.022930586560964365,0.017191283813769272,0.03571122386846167
0.0,kmeans,2,frfs,5,svm,0.8858251824250892,0.8863558497142121,0.9494913928012518,0.9140275841511993,0.9440138895387831,0.051029699333657426,0.08000560271519776,0.03792985045916132,0.03313859934550055,0.0290417066250049
0.0,kmeans,2,frfs,5,logistic_regression,0.9086477255084613,0.8993228887747808,0.9663928012519563,0.9302886894163587,0.9427174589310194,0.025143550125680664,0.0493029866205726,0.03365780729850708,0.017018214206777422,0.03408711843328398
0.0,kmeans,4,frfs,5,random_forest,0.9209129017233348,0.9137376204042871,0.9692097026604071,0.9395764226814368,0.9723563712160994,0.03223164261401597,0.055080646228377696,0.018140670309263647,0.022850681073460836,0.018772457597478004
0.0,kmeans,4,frfs,5,xgboost,0.9173886042539978,0.9189750589229446,0.9552034428794993,0.9360101596929834,0.9730548666677066,0.029523916788027908,0.04859681723143281,0.011637225131248735,0.021299503392139194,0.017356681202847047
0.0,kmeans,4,frfs,5,svm,0.9226051855301971,0.9252357789879356,0.957981220657277,0.9400774402442049,0.9746752911959267,0.03868037132970336,0.05829805349060979,0.03286658597671067,0.029035523384553272,0.0202907633288863
0.0,kmeans,4,frfs,5,logistic_regression,0.9261139574600218,0.9245645095645095,0.9635367762128325,0.9429008555072306,0.9745157205073681,0.04435444481481894,0.05471989281405891,0.029216800750889012,0.033631599435826026,0.020305052521705856
0.0,kmeans,8,frfs,5,random_forest,0.934979040521658,0.9428213763963557,0.9552816901408452,0.9485045063796884,0.9815566309138207,0.007788654252076009,0.02375921107211335,0.026682201386634435,0.006497325482754217,0.010783225898117973
0.0,kmeans,8,frfs,5,xgboost,0.9332557056357708,0.9502778860249773,0.9441314553990612,0.9464846473542124,0.9803912298077873,0.01579646397273298,0.02362796908168715,0.03800272208998734,0.013577910288293285,0.01290334176697804
0.0,kmeans,8,frfs,5,svm,0.9367334264865704,0.9480017566974089,0.9524256651017214,0.9497670982777366,0.988757014524702,0.01141892612821061,0.02747096130069574,0.021209194073090867,0.008810955814159019,0.007515481262464751
0.0,kmeans,8,frfs,5,logistic_regression,0.9367334264865704,0.948608501549678,0.9524256651017214,0.9499141211016642,0.9889165635501207,0.019006107767310525,0.03736524324337918,0.021209194073090867,0.014307414732088478,0.007748590222763652
0.0,kmeans,16,frfs,5,random_forest,0.9332246545567457,0.9380204624369384,0.9580203442879499,0.9474702881345477,0.9870371886790166,0.020160527313768228,0.03231614770324396,0.022148778489935465,0.015566549643942369,0.009627787668768295
0.0,kmeans,16,frfs,5,xgboost,0.9332246545567457,0.9427099405176562,0.9524647887323944,0.9470884481596148,0.9835932693490832,0.014631472224339541,0.0276965876393955,0.02530893727867251,0.01169439689429922,0.01232417252424263
0.0,kmeans,16,frfs,5,svm,0.9472752678155565,0.9513942225913639,0.9663928012519563,0.9584314463853341,0.9907622522386689,0.012407130744936455,0.0292419917548741,0.016018248359443033,0.009183257588584666,0.00631436998457745
0.0,kmeans,16,frfs,5,logistic_regression,0.943766495885732,0.9514580377191175,0.9608372456964007,0.9554081444126407,0.9905020779283799,0.004723375892668703,0.02862645852320529,0.030324725882207335,0.003961012935043162,0.007550043296388552
0.0,none,none,frfs,10,random_forest,0.9473063188945815,0.956198578693774,0.9608372456964005,0.9580637892249573,0.9872172310347874,0.017466611460625368,0.02526721746638535,0.02845097752993027,0.013977128969332914,0.00922000442438806
0.0,none,none,frfs,10,xgboost,0.9525694767893185,0.9588760114122629,0.9664319248826292,0.9623870819723874,0.9903034052722882,0.014613813539202093,0.024494718386376284,0.015820659725946956,0.01134497037765676,0.007106171024533449
0.0,none,none,frfs,10,svm,0.9561092997981678,0.9544377322102159,0.9776212832550861,0.9653805719213603,0.9913652890642737,0.01512621053807766,0.024061939274179826,0.030644568667683975,0.012166375825637673,0.0050974905975505694
0.0,none,none,frfs,10,logistic_regression,0.9473218444340941,0.9345659295659295,0.9859937402190923,0.959312757290034,0.9889881277328051,0.01852584636390558,0.028097429776457412,0.013987450322849145,0.013730922906002202,0.005167723025719164
0.0,static,2,frfs,10,random_forest,0.9138798323241731,0.9237222281054749,0.9412754303599374,0.9321119476152413,0.9405938321574581,0.033067285288209874,0.033584126926820834,0.029931623074917816,0.026028607146859877,0.02153616363484393
0.0,static,2,frfs,10,xgboost,0.9138798323241734,0.9236129512607734,0.9412754303599373,0.931927533518734,0.9413172510515286,0.03364399995178007,0.030584379584426308,0.03840059587561962,0.027055911844846344,0.022874681414100605
0.0,static,2,frfs,10,svm,0.9314392175128086,0.9257578098421646,0.9691314553990612,0.946782495339377,0.9374685559524243,0.02942071303542741,0.033332584501019,0.015501056987328761,0.02251367162625877,0.01806518768517327
0.0,static,2,frfs,10,logistic_regression,0.9279149200434714,0.9253948249150581,0.9634976525821596,0.9438710659292292,0.937652930936177,0.028802417938272828,0.03335820196811282,0.01617940705779841,0.022030486659253872,0.030423954663270636
0.0,static,4,frfs,10,random_forest,0.9279770222015216,0.9295405432152078,0.9607981220657276,0.9438970343087678,0.9732489359065678,0.021739802670618553,0.04460692418002552,0.028647408650679818,0.01555608214439706,0.012936972511567982
0.0,static,4,frfs,10,xgboost,0.9332867567147959,0.937494867159149,0.9607981220657278,0.9477934830478185,0.9769640669165727,0.028746082500372406,0.04862264236315883,0.0362850846623963,0.02137924302909155,0.012993738667924663
0.0,static,4,frfs,10,svm,0.9473218444340941,0.9467097894786681,0.9720657276995306,0.9586521473489127,0.9841781199687357,0.019536641469877793,0.03141830232383299,0.027827808215050105,0.014949947658792415,0.012327220393302068
0.0,static,4,frfs,10,logistic_regression,0.9455674584691819,0.9493074601258744,0.9664710485133021,0.9571343999104551,0.9855531877743637,0.019921481548251282,0.03469556750581647,0.028920276710632978,0.015127913897708194,0.011786124490399275
0.0,static,10,frfs,10,random_forest,0.9490762303990063,0.9560814418395196,0.9636150234741784,0.9595611641733648,0.9877056265240018,0.016788503942759395,0.02118827548931103,0.023499839260769876,0.013356534757707941,0.010262051512922105
0.0,static,10,frfs,10,xgboost,0.9455519329296692,0.9585069416019047,0.9552034428794993,0.9565052202820065,0.9835887850791225,0.01992852833118144,0.024576557422655913,0.02702859642351475,0.01604738768282453,0.01069775466139743
0.0,static,10,frfs,10,svm,0.9525694767893184,0.9589532813318267,0.9663928012519563,0.9625026999898996,0.991190294220101,0.028118751617226715,0.032699258434761375,0.01584651937964335,0.021935336454718752,0.007078534402443223
0.0,static,10,frfs,10,logistic_regression,0.9525694767893185,0.9643139096013993,0.9607981220657278,0.9622850359496311,0.9916208057994824,0.02283310223221288,0.032127444823984205,0.01528928260620031,0.017766275969849737,0.007205135821307506
0.0,static,50,frfs,10,random_forest,0.9508306163639186,0.9565361318236215,0.9664710485133021,0.9611162507824673,0.986564260671696,0.018117014096117053,0.028196925934929944,0.020967492166995127,0.01396988530530348,0.011045454213970456
0.0,static,50,frfs,10,xgboost,0.95960254618848,0.9644280237155133,0.9720657276995304,0.9679003342788794,0.9914900687501408,0.01169960404092895,0.0196374238151709,0.024000282736466268,0.00945894750698865,0.006130834846117168
0.0,static,50,frfs,10,svm,0.9490762303990063,0.956647155005364,0.9636541471048513,0.9595889092084369,0.990122496390921,0.015600656659658032,0.027616022528281815,0.028763984887179076,0.01230942024198291,0.008553207501929082
0.0,static,50,frfs,10,logistic_regression,0.9473218444340941,0.9616153795248495,0.955242566510172,0.9579021944239334,0.9915646549408423,0.01631748236254612,0.029071572277260014,0.02672834134369241,0.01284601553972876,0.006898941998091511
0.0,quantile,2,frfs,10,random_forest,0.9227449153858096,0.9630191786102735,0.9134976525821596,0.936383460828087,0.968122873762818,0.03629003118062404,0.032744571553793796,0.05904726749593735,0.030897161213543124,0.01477035915494427
0.0,quantile,2,frfs,10,xgboost,0.9174662319515603,0.9626079847571782,0.9050860719874805,0.9316855083711859,0.9693905357207846,0.03126432751346274,0.02701670875647802,0.05902960508559941,0.027396485031555225,0.014696934984530915
0.0,quantile,2,frfs,10,svm,0.9192361434559851,0.94705610609861,0.9245696400625978,0.934994107921862,0.9668246667775818,0.034655468227218496,0.04052700198409373,0.03861008811114745,0.027649891719581435,0.017394999296449852
0.0,quantile,2,frfs,10,logistic_regression,0.9104331625523987,0.9429414260324498,0.9133802816901408,0.9273019075638287,0.9686935458574011,0.025707979966972255,0.023795361473304393,0.041911023870109664,0.02157054638148148,0.012856494760328355
0.0,quantile,4,frfs,10,random_forest,0.9438285980437818,0.9560613218175986,0.955359937402191,0.9552665041427403,0.9845545603509083,0.026694820950455816,0.030543375836048537,0.03156503639240969,0.02119118967358778,0.01441599667727358
0.0,quantile,4,frfs,10,xgboost,0.9385499146095327,0.9534201785150959,0.9497261345852894,0.9510854276512053,0.9873399960486433,0.029678491140134662,0.037101622828814664,0.028607775537550013,0.023366363676898528,0.012185365716583865
0.0,quantile,4,frfs,10,svm,0.9455519329296692,0.9532146882738392,0.9607981220657278,0.9567291742629905,0.9891952706766005,0.016784698751427036,0.021519515737250697,0.023050426689048362,0.013673950406434848,0.008834690325921537
0.0,quantile,4,frfs,10,logistic_regression,0.9473218444340941,0.9586414517532663,0.9580203442879499,0.9579666701603606,0.9885978446042317,0.017456620723253352,0.02399745848583144,0.026143251962296665,0.014188857031345058,0.009069261287879245
0.0,quantile,8,frfs,10,random_forest,0.9420586865393572,0.9522781714069876,0.9581377151799687,0.9539766268142886,0.9883430210895,0.02519904351505893,0.04065141524170696,0.04395274808088253,0.01987573775018813,0.005421146203681857
0.0,quantile,8,frfs,10,xgboost,0.9455829840086942,0.9615371334090561,0.9524256651017214,0.9562294824081178,0.9899030921099378,0.02264261683458228,0.02782526260295182,0.040362429769019,0.01888951851900461,0.006988621066359097
0.0,quantile,8,frfs,10,svm,0.9560937742586555,0.9564623556098724,0.9748826291079812,0.965358691279041,0.9928089856971285,0.016348750647226663,0.020910812711949403,0.020588102036360165,0.012814422187200863,0.005932880337371254
0.0,quantile,8,frfs,10,logistic_regression,0.9561092997981679,0.9620644075943282,0.9693661971830986,0.9651972527871809,0.9930710230374494,0.022318509811518675,0.03019012954030239,0.030056396654483324,0.017498477240242505,0.006354796019529539
0.0,quantile,16,frfs,10,random_forest,0.9420276354603322,0.9490185754891638,0.9607589984350546,0.9538711133662627,0.9904031207052825,0.015850256648726583,0.0297568253652481,0.04254494715852019,0.013692766510043738,0.004998940478105483
0.0,quantile,16,frfs,10,xgboost,0.9490451793199813,0.9517001515520832,0.9691705790297341,0.9597230910320423,0.992464628425159,0.014367479721691062,0.029013366240092653,0.030373647743997714,0.011443308585616447,0.0028572952692953214
0.0,quantile,16,frfs,10,svm,0.9648812296227295,0.962003772853088,0.9833333333333334,0.9723722854631596,0.9921435373654501,0.02145514969649013,0.021774730871679096,0.0228217732293819,0.01670248576995503,0.009291165701071117
0.0,quantile,16,frfs,10,logistic_regression,0.9631268436578171,0.9619276693523269,0.9805164319248828,0.9709542590451331,0.9929384229580759,0.019965717048933785,0.021729043168982214,0.021050822051388186,0.015502321800395532,0.008373896658632212
0.0,kmeans,2,frfs,10,random_forest,0.9191740412979351,0.9029542681978618,0.9776212832550861,0.9384481065212796,0.9428193840042841,0.02427547313336258,0.03496943841227733,0.007573227392226669,0.017293096880686483,0.023394730642673306
0.0,kmeans,2,frfs,10,xgboost,0.9103865859338611,0.9016536108777654,0.9636150234741784,0.9311689511104912,0.9461364006606392,0.01991340341337504,0.032726592253841606,0.015958773052684463,0.014275280373642398,0.018094433965511306
0.0,kmeans,2,frfs,10,svm,0.9086477255084613,0.8959486269436313,0.9692488262910798,0.9302190395705651,0.9527045563648905,0.015730999608653852,0.035663341185979844,0.03316013324354906,0.010970866323687605,0.022560104593380023
0.0,kmeans,2,frfs,10,logistic_regression,0.9086632510479739,0.8985603859466671,0.9664710485133021,0.9300814810564066,0.9610843138070455,0.020934349280099365,0.040439701700193426,0.038772781302405336,0.014999599686953476,0.019966196187677046
0.0,kmeans,4,frfs,10,random_forest,0.9332557056357708,0.933553458475623,0.9636541471048513,0.9479415645848169,0.9780354608269775,0.030692817558267922,0.03919692680554921,0.021013432786055258,0.023131333740369527,0.014289548203204187
0.0,kmeans,4,frfs,10,xgboost,0.9367644775655954,0.9479527809995506,0.9525039123630673,0.9498680587832669,0.9810098749256955,0.021756718548845963,0.029439074164559077,0.02304245673778527,0.016941509078462907,0.009759540198956685
0.0,kmeans,4,frfs,10,svm,0.9490296537804689,0.9498961662954313,0.9719874804381845,0.9601212411313996,0.9856837190238762,0.019028969831239025,0.03900021066117197,0.0220235114866308,0.014075180728043934,0.009656936099117773
0.0,kmeans,4,frfs,10,logistic_regression,0.9472442167365317,0.9442988152896298,0.9748043818466353,0.9587928742851654,0.9867500004332628,0.016578248588104146,0.033058466538165875,0.020601480104868893,0.012361178826026765,0.009139542028916182
0.0,kmeans,8,frfs,10,random_forest,0.9350256171401956,0.9428670156630409,0.9552816901408452,0.9486346408031048,0.9830442928891177,0.021016184854483318,0.027303301139194776,0.026682201386634435,0.016266502485468154,0.00878474112135436
